State/UnionTerritory,Cured,Deaths,Confirmed
Himachal Pradesh,9728,164,13996
Jammu and Kashmir,51494,1125,71049
Jharkhand,65839,670,78935
Karnataka,455719,8503,566023
Kerala,114530,656,167939
Ladakh,3018,57,4093
Madhya Pradesh,95490,2181,119899
Maharashtra,1016450,35191,1321176
Manipur,7681,64,10051
Meghalaya,3654,43,5212
Mizoram,1316,0,1865
Nagaland,4819,16,5862
Odisha,170193,783,205452
Puducherry,20205,500,26032
Punjab,86013,3188,108684
Rajasthan,105994,1426,126775
Sikkim,2097,31,2833
Tamil Nadu,519448,9233,575017
Telangana,154499,1100,185833
Tripura,18392,270,24728
Uttarakhand,34859,566,46281
Uttar Pradesh,320232,5517,382835
West Bengal,213975,4721,244240
Andaman and Nicobar Islands,3553,53,3794
Andhra Pradesh,605090,5708,675674
Arunachal Pradesh,6495,14,9004
Assam,139980,655,169985
Bihar,164987,888,178702
Chandigarh,9103,147,11553
Chhattisgarh,72224,848,104733
Dadra and Nagar Haveli and Daman and Diu,2848,2,3002
Delhi,236651,5235,271114
Goa,26460,401,31958
Gujarat,113008,3416,133057
Haryana,105990,1307,123782
Himachal Pradesh,10359,175,14191
Jammu and Kashmir,52859,1132,72190
Jharkhand,66797,679,79909
Karnataka,462241,8582,575566
Kerala,117921,677,175384
Ladakh,3032,58,4103
Madhya Pradesh,97571,2207,122209
Maharashtra,1030015,35571,1339232
Manipur,7876,64,10299
Meghalaya,3779,43,5302
Mizoram,1373,0,1908
Nagaland,4888,16,5946
Odisha,173571,797,209374
Puducherry,20648,513,26400
Punjab,88312,3238,110106
Rajasthan,107718,1441,128859
Sikkim,2146,33,2871
Tamil Nadu,525154,9313,580808
Telangana,156431,1107,187211
Tripura,18959,273,24921
Uttarakhand,35672,574,47045
Uttar Pradesh,325888,5594,387085
West Bengal,216921,4781,247425
Andaman and Nicobar Islands,3582,53,3803
Andhra Pradesh,612300,5745,681161
Arunachal Pradesh,6592,15,9332
Assam,142300,667,173629
Bihar,166276,892,179832
Chandigarh,9325,153,11678
Chhattisgarh,74537,877,108458
Dadra and Nagar Haveli and Daman and Diu,2877,2,3012
Delhi,240703,5272,273098
Goa,27072,407,32396
Gujarat,114344,3428,134461
Haryana,108411,1331,125412
Himachal Pradesh,10627,180,14457
Jammu and Kashmir,54267,1146,73014
Jharkhand,68603,688,81417
Karnataka,469750,8641,582458
Kerala,121268,697,179922
Ladakh,3064,58,4152
Madhya Pradesh,100012,2242,124166
Maharashtra,1049947,35751,1351153
Manipur,7982,64,10477
Meghalaya,3868,46,5362
Mizoram,1459,0,1958
Nagaland,4938,17,5957
Odisha,177585,813,212609
Puducherry,21156,515,26685
Punjab,90345,3284,111375
Rajasthan,109472,1456,130971
Sikkim,2164,34,2896
Tamil Nadu,530708,9383,586397
Telangana,158690,1116,189283
Tripura,19203,276,25353
Uttarakhand,36856,580,47502
Uttar Pradesh,331270,5652,390875
West Bengal,219844,4837,250580
Andaman and Nicobar Islands,3587,53,3821
Andhra Pradesh,622136,5780,687351
Arunachal Pradesh,6743,16,9553
Assam,144002,680,177221
Bihar,168025,894,181285
Chandigarh,9598,158,11816
Chhattisgarh,78514,916,110655
Dadra and Nagar Haveli and Daman and Diu,2910,2,3032
Delhi,243481,5320,276325
Goa,27781,419,32777
Gujarat,115727,3439,135842
Haryana,110814,1356,126974
Himachal Pradesh,10991,183,14747
Jammu and Kashmir,55517,1164,74095
Jharkhand,69898,700,82540
Karnataka,476378,8777,592911
Kerala,124688,719,187276
Ladakh,3107,58,4195
Madhya Pradesh,102445,2281,126043
Maharashtra,1069159,36181,1366129
Manipur,8039,65,10746
Meghalaya,3940,47,5463
Mizoram,1576,0,1986
Nagaland,4986,17,6040
Odisha,181481,828,215676
Puducherry,21616,517,27066
Punjab,92277,3359,112460
Rajasthan,111272,1471,133119
Sikkim,2235,35,2937
Tamil Nadu,536209,9453,591943
Telangana,160933,1127,191386
Tripura,19692,277,25734
Uttarakhand,38282,591,47995
Uttar Pradesh,336981,5715,394856
West Bengal,222805,4899,253768
Andaman and Nicobar Islands,3608,53,3835
Andhra Pradesh,629211,5828,693484
Arunachal Pradesh,6890,16,9796
Assam,145618,697,180811
Bihar,169732,904,182728
Chandigarh,9813,162,11938
Chhattisgarh,81718,957,113602
Dadra and Nagar Haveli and Daman and Diu,2929,2,3040
Delhi,247446,5361,279715
Goa,28125,428,33418
Gujarat,117099,3450,137232
Haryana,112877,1382,128599
Himachal Pradesh,11390,186,14976
Jammu and Kashmir,56872,1181,75070
Jharkhand,71342,713,83651
Karnataka,485268,8864,601767
Kerala,128224,742,196106
Ladakh,3147,58,4269
Madhya Pradesh,104734,2316,128047
Maharashtra,1088322,36662,1384446
Manipur,8460,67,10983
Meghalaya,3975,49,5639
Mizoram,1597,0,2017
Nagaland,5066,17,6163
Odisha,185700,842,219119
Puducherry,22074,521,27544
Punjab,93666,3406,113886
Rajasthan,113225,1486,135292
Sikkim,2303,37,3012
Tamil Nadu,541819,9520,597602
Telangana,163407,1135,193600
Tripura,20092,283,26066
Uttarakhand,39278,611,49000
Uttar Pradesh,342415,5784,399082
West Bengal,225759,4958,257049
Andaman and Nicobar Islands,3623,53,3848
Andhra Pradesh,636508,5869,700235
Arunachal Pradesh,7049,16,10020
Assam,147522,711,182396
Bihar,171048,904,184038
Chandigarh,10009,164,12057
Chhattisgarh,84699,986,116153
Dadra and Nagar Haveli and Daman and Diu,2939,2,3054
Delhi,250613,5401,282752
Goa,28525,440,33942
Gujarat,118433,3460,138583
Haryana,115038,1402,129912
Himachal Pradesh,11608,195,15219
Jammu and Kashmir,58552,1198,76163
Jharkhand,72461,721,84664
Karnataka,492412,8994,611837
Kerala,131052,771,204241
Ladakh,3232,61,4360
Madhya Pradesh,107279,2336,130088
Maharashtra,1104426,37056,1400922
Manipur,8641,68,11111
Meghalaya,4001,51,5802
Mizoram,1721,0,2049
Nagaland,5144,17,6244
Odisha,190080,859,222734
Puducherry,22505,525,28024
Punjab,95937,3451,115151
Rajasthan,115178,1500,137485
Sikkim,2375,39,3050
Tamil Nadu,547335,9586,603290
Telangana,165844,1145,195609
Tripura,20596,286,26362
Uttarakhand,40079,625,49248
Uttar Pradesh,346859,5864,403101
West Bengal,228755,5017,260324
Andaman and Nicobar Islands,3631,53,3858
Andhra Pradesh,643993,5900,706790
Arunachal Pradesh,7183,18,10220
Assam,148963,721,183812
Bihar,172449,910,185436
Chandigarh,10162,169,12212
Chhattisgarh,88095,1002,118790
Dadra and Nagar Haveli and Daman and Diu,2959,2,3061
Delhi,253784,5438,285672
Goa,29004,442,34455
Gujarat,119683,3475,139893
Haryana,116716,1425,131388
Himachal Pradesh,11996,202,15454
Jammu and Kashmir,59952,1212,77253
Jharkhand,73428,729,85400
Karnataka,499506,9119,620630
Kerala,135144,791,213499
Ladakh,3274,61,4429
Madhya Pradesh,109611,2372,132107
Maharashtra,1117720,37480,1416513
Manipur,8992,69,11397
Meghalaya,4226,52,6033
Mizoram,1759,0,2103
Nagaland,5211,17,6318
Odisha,194128,875,226334
Puducherry,22948,532,28534
Punjab,97777,3501,116213
Rajasthan,117238,1516,139696
Sikkim,2409,41,3092
Tamil Nadu,552938,9653,608885
Telangana,167846,1153,197327
Tripura,20897,289,26552
Uttarakhand,40419,636,49559
Uttar Pradesh,351966,5917,406995
West Bengal,231699,5070,263634
